texts	labels
how much is an economy ticket from washington to san francisco on september thirtieth	atis_airfare
okay i need to see economy flights on united between dallas and baltimore	atis_flight
show me all economy prices from dallas to baltimore	atis_airfare
i would like to see the economy fares for pittsburgh to philadelphia	atis_airfare
show me the economy flights from baltimore to dallas	atis_flight
las vegas to baltimore economy	atis_flight
i'd like to fly from san francisco to boston with a stopover in dallas fort worth and i want to fly on delta airlines	atis_flight
pittsburgh to atlanta please with a stopover in fort worth	atis_flight
what are the flights from boston to orlando that stop in new york	atis_flight
i want a flight from toronto to san diego that stops in st. louis are there flights	atis_flight
is there a flight between san francisco and boston with a stopover in dallas fort worth	atis_flight
okay what i would like to know is does twa flight 505 from charlotte to las vegas with a stop in st. louis serve dinner that's twa flight 505 or 163	atis_flight
i need a flight tonight from charlotte to las vegas with a stop in st. louis and i want dinner	atis_flight
i would like a flight from toronto to san diego that stops in kansas city	atis_flight
are there any flights from boston to orlando connecting in new york	atis_flight
find a flight from toronto to san diego with a layover in san francisco on air canada	atis_flight
i want the flights from toronto to san diego that stop in st. louis	atis_flight
which flights from memphis to tacoma also stop in los angeles	atis_flight
i'd like a twa flight from atlanta to pittsburgh with a stopover in fort worth dallas please	atis_flight
is there a flight from boston to san francisco making a stopover in dallas fort worth	atis_flight
show me the flights on american airlines which go from st. petersburg to ontario california by way of st. louis	atis_flight
i'm looking for a flight from charlotte to las vegas that stops in st. louis hopefully a dinner flight how can i find that out	atis_flight
i'd like to find a flight from tampa to montreal that makes a stop in new york	atis_flight
yes i'd like to find a flight from memphis to tacoma stopping in los angeles	atis_flight
what flights do you have between oakland and boston with a stopover in dallas fort worth	atis_flight
i need information on a flight from san francisco to atlanta that would stop in fort worth	atis_flight
i want to fly from boston to san francisco via dallas fort worth on american airlines	atis_flight
i'm looking for a flight from oakland to denver with a stopover in dallas fort worth	atis_flight
find a flight from tampa to montreal by way of new york	atis_flight
i would like to find a flight that goes from boston to orlando i would like it to have a stop in new york and i would like a flight that serves breakfast	atis_flight
i'd like to get a flight from washington to oakland with a stopover in dallas fort worth for september fifteenth	atis_flight
yes i'm looking for a flight between oakland and boston with a stopover in dallas fort worth do you have one of those	atis_flight
i would like to find a flight from charlotte to las vegas that makes a stop in st. louis	atis_flight
i need a flight from boston to san francisco via dallas fort worth	atis_flight
is there a flight between san francisco and boston with a stopover at dallas fort worth	atis_flight
i need a flight from memphis to tacoma that goes through los angeles	atis_flight
i want a direct flight from oakland to boston that leaves on a wednesday	atis_flight
show me all the direct flights from atlanta to baltimore	atis_flight
i need a connecting flight on continental on june fifth from chicago to seattle	atis_flight
are there any direct flights from atlanta to philadelphia arriving in philadelphia about 12 noon	atis_flight
is there an atlanta flight to denver connecting	atis_flight
what are connecting flights from chicago to seattle on june first	atis_flight
is there a round trip flight from baltimore to denver connecting in dallas	atis_flight
are there any flights from denver to pittsburgh connecting in atlanta	atis_flight
show flights from pittsburgh to oakland connecting through denver	atis_flight
is there a round trip flight from baltimore to dallas connecting in denver	atis_flight
show me all the direct flights from baltimore to atlanta	atis_flight
show me the direct flights from charlotte to minneapolis on tuesday morning	atis_flight
show all connecting flights from pittsburgh to oakland	atis_flight
show flights and fare information from pittsburgh connecting through denver to oakland	atis_flight
show me the itinerary for the connecting flight from dallas fort worth to san francisco that departs dallas fort worth at 1940	atis_flight
is there a flight from atlanta to san francisco which connects in dallas	atis_flight
is there a direct flight from atlanta to philadelphia that arrives in philadelphia around 12 noon	atis_flight
which airlines provide direct flights between washington and denver	atis_airline
i would like direct coach flights from pittsburgh to atlanta	atis_flight
